-1.	0.	0.
-0.9987502603949663	0.04997916927067833	-0.05
-0.9950041652780258	0.09983341664682815	-0.1
-0.9887710779360422	0.14943813247359924	-0.15000000000000002
-0.9800665778412416	0.19866933079506122	-0.2
-0.9689124217106447	0.24740395925452294	-0.25
-0.955336489125606	0.2955202066613396	-0.30000000000000004
-0.9393727128473789	0.3428978074554514	-0.35000000000000003
-0.9210609940028851	0.3894183423086505	-0.4
-0.9004471023526769	0.43496553411123023	-0.45
-0.8775825618903728	0.479425538604203	-0.5
-0.8525245220595057	0.5226872289306592	-0.55
-0.8253356149096782	0.5646424733950355	-0.6000000000000001
-0.7960837985490559	0.6051864057360395	-0.65
-0.7648421872844884	0.6442176872376911	-0.7000000000000001
-0.7316888688738209	0.6816387600233341	-0.75
-0.6967067093471654	0.7173560908995228	-0.8
-0.6599831458849821	0.7512804051402927	-0.8500000000000001
-0.6216099682706644	0.7833269096274834	-0.9
-0.5816830894638835	0.8134155047893737	-0.9500000000000001
-0.5403023058681398	0.8414709848078965	-1.
-0.49757104789172696	0.867423225594017	-1.05
-0.4535961214255773	0.8912073600614354	-1.1
-0.40848744088415717	0.9127639402605211	-1.1500000000000001
-0.3623577544766734	0.9320390859672264	-1.2000000000000002
-0.3153223623952687	0.9489846193555862	-1.25
-0.26749882862458735	0.963558185417193	-1.3
-0.2190066870930415	0.9757233578266591	-1.35
-0.16996714290024081	0.9854497299884603	-1.4000000000000001
-0.1205027693673664	0.9927129910375885	-1.4500000000000002
-0.0707372016677029	0.9974949866040544	-1.5
-0.020794827803092428	0.999783764189357	-1.55
0.029199522301288815	0.9995736030415051	-1.6
0.07912088880673408	0.9968650284539189	-1.6500000000000001
0.12884449429552486	0.9916648104524686	-1.7000000000000002
0.17824605564949209	0.9839859468739369	-1.75
0.2272020946930871	0.9738476308781951	-1.8
0.27559024682451294	0.9612752029752999	-1.85
0.3232895668635036	0.9463000876874145	-1.9000000000000001
0.3701808313512871	0.9289597150038692	-1.9500000000000002
0.4161468365471424	0.9092974268256817	-2.
0.46107269137671314	0.8873623686333753	-2.0500000000000003
0.5048461045998576	0.8632093666488737	-2.1
0.547357665480271	0.8368987907984977	-2.15
0.5885011172553458	0.8084964038195901	-2.2
0.6281736227227391	0.7780731968879212	-2.25
0.6662760212798244	0.74570521217672	-2.3000000000000003
0.702713076773554	0.7114733527908443	-2.35
0.7373937155412458	0.6754631805511506	-2.4000000000000004
0.7702312540473074	0.6377647021345036	-2.45
0.8011436155469337	0.5984721441039565	-2.5
0.8300535352352224	0.5576837173914166	-2.5500000000000003
0.8568887533689473	0.5155013718214642	-2.6
0.8815821958782861	0.47203054128988226	-2.6500000000000004
0.9040721420170612	0.4273798802338298	-2.7
0.9243023786324636	0.38166099205233167	-2.75
0.9422223406686583	0.33498815015590466	-2.8000000000000003
0.9577872375530904	0.2874780123425444	-2.85
0.9709581651495907	0.23924932921398198	-2.9000000000000004
0.9817022029984541	0.19042264736102704	-2.95
0.9899924966004454	0.1411200080598672	-3.
0.9958083245390612	0.09146464223243675	-3.0500000000000003
0.9991351502732795	0.04158066243329049	-3.1
0.999964658471342	-0.008407247367149063	-3.1500000000000004
0.9982947757947531	-0.058374143427580086	-3.2
0.9941296760805463	-0.10819513453010837	-3.25
0.9874797699088649	-0.15774569414324865	-3.3000000000000003
0.9783616785819341	-0.20690197167339977	-3.35
0.9667981925794609	-0.25554110202683167	-3.4000000000000004
0.9528182145943047	-0.30354151270842933	-3.45
0.9364566872907963	-0.35078322768961984	-3.5
0.9177545059662758	-0.3971481672859602	-3.5500000000000003
0.896758416334147	-0.44252044329485246	-3.6
0.8735208976839377	-0.48678664865569976	-3.6500000000000004
0.848100031710408	-0.5298361409084934	-3.7
0.8205593573395608	-0.5715613187423437	-3.75
0.7909677119144165	-0.6118578909427193	-3.8000000000000003
0.7593990591375078	-0.6506251370651673	-3.85
0.7259323042001399	-0.6877661591839741	-3.9000000000000004
0.6906510965605076	-0.7231881240865121	-3.95
0.6536436208636119	-0.7568024953079282	-4.
0.6150023765255744	-0.788525254426195	-4.05
0.5748239465332685	-0.8182771110644108	-4.1000000000000005
0.5332087560371543	-0.8459837010754465	-4.15
0.4902608213406994	-0.8715757724135882	-4.2
0.4460874899137928	-0.8949893582285835	-4.25
0.40079917207997545	-0.9161659367494549	-4.3
0.3545090650481311	-0.9350525775584494	-4.3500000000000005
0.30733286997841935	-0.951602073889516	-4.4
0.2593885027896261	-0.9657730606206388	-4.45
0.2107957994307797	-0.977530117665097	-4.5
0.1616762163536865	-0.9868438585032365	-4.55
0.11215252693505398	-0.9936910036334645	-4.6000000000000005
0.06234851460699166	-0.9980544387588794	-4.65
0.01238866346289056	-0.9999232575641008	-4.7
-0.03760215288797655	-0.999292788975378	-4.75
-0.08749898343944727	-0.9961646088358406	-4.800000000000001
-0.13717711210090816	-0.9905465359667132	-4.8500000000000005
-0.18651236942257576	-0.9824526126243325	-4.9
-0.23538144295445118	-0.9719030694018208	-4.95
-0.28366218546322625	-0.9589242746631385	-5.
-0.3312339202367545	-0.9435486686359064	-5.050000000000001
-0.37797774271298107	-0.9258146823277321	-5.1000000000000005
-0.4237768176794282	-0.9057666414687044	-5.15
-0.4685166713003771	-0.8834546557201531	-5.2
-0.5120854772418407	-0.858934493426592	-5.25
-0.5543743361791615	-0.8322674422239008	-5.300000000000001
-0.5952775479886068	-0.8035201558521553	-5.3500000000000005
-0.6346928759426347	-0.7727644875559871	-5.4
-0.6725218022484659	-0.7400773104888944	-5.45
-0.70866977429126	-0.7055403255703919	-5.5
-0.7430464409664105	-0.6692398572762613	-5.550000000000001
-0.7755658785102502	-0.6312666378723208	-5.6000000000000005
-0.8061468052647157	-0.5917155806310094	-5.65
-0.8347127848391598	-0.5506855425976376	-5.7
-0.8611924171615208	-0.5082790774992584	-5.75
-0.8855195169413194	-0.4646021794137566	-5.800000000000001
-0.9076332790984135	-0.4197640178398589	-5.8500000000000005
-0.9274784307440359	-0.373876664830236	-5.9
-0.9450053693342275	-0.32705481486974064	-5.95
-0.960170286650366	-0.27941549819892586	-6.
-0.9729352782968976	-0.23107778829939138	-6.050000000000001
-0.9832684384425847	-0.18216250427209502	-6.1000000000000005
-0.991143939568469	-0.13279190885251674	-6.15
-0.9965420970232175	-0.0830894028174964	-6.2
-0.9994494182244994	-0.03317921654755682	-6.25
-0.9998586363834151	0.0168139004843506	-6.300000000000001
-0.9977687286676841	0.06676499152155635	-6.3500000000000005
-0.9931849187581926	0.11654920485049364	-6.4
-0.9861186637925126	0.1660421058649572	-6.45
-0.9765876257280235	0.21511998808781552	-6.5
-0.9646156271962179	0.2636601823727792	-6.550000000000001
-0.9502325919585293	0.3115413635133787	-6.6000000000000005
-0.9334744701125118	0.35864385349280037	-6.65
-0.9143831482353194	0.4048499206165983	-6.7
-0.8930063446890767	0.4500440737806176	-6.75
-0.8693974903498248	0.49411335113860894	-6.800000000000001
-0.8436155950581591	0.5369476024480118	-6.8500000000000005
-0.8157251001253568	0.5784397643882001	-6.9
-0.785795717263661	0.618486128163024	-6.95
-0.7539022543433046	0.6569865987187891	-7.
